Time, CellIndex, CellVscanning, CellVCutoffHigh, CellVmax, CellVmin, CellVCutoffLow, BalanceDelta, BalanceDeltaFromMinMax, HighestPackTemp, ISAcurrent, mtd1_output, ISAwattHours, ISAampSeconds, ISAampSecondsHB, ISAcAh,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1
Secs,nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu
1925.4,   18,   3551,   4200,   3562,   3538,   3210,   30,   24,   32,   22133,   990,   1478,  -14885,   0,  -414
1925.5,   18,   3551,   4200,   3562,   3538,   3210,   30,   24,   32,   22108,   990,   1478,  -14882,   0,  -414
1925.6,   19,   3554,   4200,   3562,   3538,   3210,   29,   24,   32,   22127,   990,   1478,  -14881,   0,  -414
1925.7,   20,   3550,   4200,   3562,   3538,   3210,   30,   24,   32,   22141,   990,   1478,  -14878,   0,  -414
1925.8,   21,   3543,   4200,   3562,   3538,   3210,   29,   24,   32,   22127,   990,   1478,  -14875,   0,  -414
1925.9,   22,   3550,   4200,   3562,   3538,   3210,   29,   24,   32,   22132,   990,   1478,  -14874,   0,  -413
1926,   23,   3540,   4200,   3562,   3538,   3210,   29,   24,   32,   22127,   990,   1478,  -14871,   0,  -413
1926.1,   23,   3540,   4200,   3562,   3538,   3210,   29,   24,   32,   22126,   990,   1478,  -14869,   0,  -413
1926.2,   24,   3547,   4200,   3562,   3538,   3210,   29,   24,   32,   22112,   990,   1478,  -14867,   0,  -413
1926.3,   25,   3537,   4200,   3562,   3538,   3210,   30,   24,   32,   22119,   990,   1478,  -14865,   0,  -413
1926.4,   26,   3550,   4200,   3562,   3538,   3210,   29,   24,   32,   22110,   990,   1478,  -14862,   0,  -413
1926.5,   27,   3531,   4200,   3562,   3538,   3210,   29,   24,   32,   22137,   990,   1478,  -14861,   0,  -413
1926.6,   0,   3536,   4200,   3562,   3538,   3210,   29,   24,   32,   22129,   990,   1479,  -14858,   0,  -413
1926.7,   0,   3536,   4200,   3562,   3538,   3210,   29,   24,   32,   22117,   990,   1479,  -14855,   0,  -413
1926.8,   1,   3542,   4200,   3562,   3538,   3210,   30,   24,   32,   22140,   990,   1479,  -14854,   0,  -413
1926.9,   2,   3546,   4200,   3562,   3538,   3210,   29,   24,   32,   22101,   990,   1479,  -14851,   0,  -413
1927,   3,   3543,   4200,   3562,   3538,   3210,   29,   24,   32,   22120,   990,   1479,  -14849,   0,  -413
1927.1,   4,   3545,   4200,   3562,   3538,   3210,   30,   24,   32,   22118,   990,   1479,  -14847,   0,  -413
1927.2,   5,   3545,   4200,   3562,   3538,   3210,   30,   24,   32,   22159,   990,   1479,  -14845,   0,  -413
1927.3,   5,   3545,   4200,   3562,   3538,   3210,   30,   24,   32,   22109,   990,   1479,  -14842,   0,  -413
1927.4,   6,   3549,   4200,   3562,   3538,   3210,   30,   24,   32,   22128,   990,   1479,  -14841,   0,  -413
1927.5,   7,   3538,   4200,   3562,   3538,   3210,   30,   24,   32,   22120,   990,   1479,  -14838,   0,  -413
1927.6,   8,   3545,   4200,   3562,   3538,   3210,   29,   24,   32,   22120,   990,   1479,  -14835,   0,  -413
1927.7,   9,   3552,   4200,   3562,   3538,   3210,   29,   24,   32,   22096,   990,   1479,  -14834,   0,  -413
1927.8,   10,   3548,   4200,   3562,   3538,   3210,   29,   24,   32,   22103,   990,   1479,  -14831,   0,  -413
1927.9,   11,   3549,   4200,   3562,   3538,   3209,   30,   24,   32,   22133,   990,   1479,  -14829,   0,  -412
1928,   11,   3549,   4200,   3562,   3538,   3209,   30,   24,   32,   22141,   990,   1479,  -14827,   0,  -412
1928.1,   12,   3560,   4200,   3562,   3538,   3209,   29,   24,   32,   22135,   990,   1479,  -14825,   0,  -412
1928.2,   13,   3555,   4200,   3562,   3538,   3209,   29,   24,   32,   22119,   990,   1479,  -14822,   0,  -412
1928.3,   14,   3560,   4200,   3562,   3538,   3209,   29,   24,   32,   22125,   990,   1480,  -14819,   0,  -412
1928.4,   15,   3544,   4200,   3562,   3538,   3209,   29,   24,   32,   22110,   990,   1480,  -14818,   0,  -412
1928.5,   16,   3560,   4200,   3562,   3538,   3209,   30,   24,   32,   22132,   990,   1480,  -14815,   0,  -412
1928.6,   16,   3560,   4200,   3562,   3538,   3209,   30,   24,   32,   22125,   990,   1480,  -14813,   0,  -412
1928.7,   17,   3547,   4200,   3562,   3538,   3209,   30,   24,   32,   22125,   990,   1480,  -14811,   0,  -412
1928.8,   18,   3551,   4200,   3562,   3538,   3209,   29,   24,   32,   22135,   990,   1480,  -14809,   0,  -412
1928.9,   19,   3553,   4200,   3562,   3538,   3210,   29,   24,   32,   22109,   990,   1480,  -14806,   0,  -411
1929,   20,   3550,   4200,   3562,   3538,   3210,   29,   24,   32,   22133,   990,   1480,  -14805,   0,  -411
1929.1,   21,   3543,   4200,   3562,   3538,   3210,   29,   24,   32,   22135,   990,   1480,  -14802,   0,  -411
1929.2,   21,   3543,   4200,   3562,   3538,   3210,   29,   24,   32,   22137,   990,   1480,  -14799,   0,  -411
1929.3,   22,   3550,   4200,   3562,   3538,   3210,   29,   24,   32,   22110,   990,   1480,  -14798,   0,  -411
1929.4,   23,   3540,   4200,   3562,   3538,   3210,   30,   24,   32,   22136,   990,   1480,  -14795,   0,  -411
1929.5,   24,   3547,   4200,   3562,   3538,   3210,   29,   24,   32,   22125,   990,   1480,  -14793,   0,  -411
1929.6,   25,   3537,   4200,   3562,   3538,   3210,   30,   24,   32,   22118,   990,   1480,  -14791,   0,  -411
1929.7,   26,   3550,   4200,   3562,   3538,   3210,   29,   24,   32,   22146,   990,   1480,  -14789,   0,  -411
1929.8,   26,   3550,   4200,   3562,   3538,   3210,   29,   24,   32,   22126,   990,   1480,  -14786,   0,  -411
1929.9,   27,   3531,   4200,   3562,   3538,   3210,   29,   24,   32,   22146,   990,   1481,  -14785,   0,  -411
1930,   0,   3536,   4200,   3562,   3538,   3210,   30,   24,   32,   22131,   990,   1481,  -14782,   0,  -411
1930.1,   1,   3542,   4200,   3562,   3538,   3210,   30,   24,   32,   22130,   990,   1481,  -14779,   0,  -411
1930.2,   2,   3545,   4200,   3562,   3538,   3210,   30,   24,   32,   22130,   990,   1481,  -14778,   0,  -411
1930.3,   3,   3543,   4200,   3562,   3538,   3210,   30,   24,   32,   22135,   990,   1481,  -14775,   0,  -411
1930.4,   3,   3543,   4200,   3562,   3538,   3210,   30,   24,   32,   22126,   990,   1481,  -14773,   0,  -411
1930.5,   4,   3545,   4200,   3562,   3538,   3210,   29,   24,   32,   22137,   990,   1481,  -14771,   0,  -411
1930.6,   5,   3544,   4200,   3562,   3538,   3210,   31,   24,   32,   22113,   990,   1481,  -14769,   0,  -411
1930.7,   6,   3549,   4200,   3562,   3538,   3210,   30,   24,   32,   22107,   990,   1481,  -14766,   0,  -411
1930.8,   7,   3538,   4200,   3562,   3538,   3210,   30,   24,   32,   22121,   990,   1481,  -14765,   0,  -411
1930.9,   8,   3544,   4200,   3562,   3538,   3210,   30,   24,   32,   22137,   990,   1481,  -14762,   0,  -410
1931,   8,   3544,   4200,   3562,   3538,   3210,   30,   24,   32,   22139,   990,   1481,  -14760,   0,  -410
1931.1,   9,   3552,   4200,   3562,   3538,   3210,   29,   24,   32,   22154,   990,   1481,  -14758,   0,  -410
1931.2,   10,   3547,   4200,   3562,   3538,   3210,   30,   24,   32,   22131,   990,   1481,  -14756,   0,  -410
1931.3,   11,   3549,   4200,   3562,   3538,   3210,   30,   24,   32,   22133,   990,   1481,  -14753,   0,  -410
1931.4,   12,   3559,   4200,   3562,   3538,   3210,   30,   24,   32,   22145,   990,   1481,  -14752,   0,  -410
1931.5,   13,   3555,   4200,   3562,   3538,   3210,   30,   24,   32,   22132,   990,   1482,  -14749,   0,  -410
1931.6,   13,   3555,   4200,   3562,   3538,   3210,   30,   24,   32,   22120,   990,   1482,  -14746,   0,  -410
1931.7,   14,   3560,   4200,   3562,   3538,   3210,   30,   24,   32,   22147,   990,   1482,  -14745,   0,  -410
1931.8,   15,   3544,   4200,   3562,   3538,   3210,   31,   24,   32,   22137,   990,   1482,  -14742,   0,  -410
1931.9,   16,   3559,   4200,   3562,   3538,   3210,   30,   24,   32,   22148,   990,   1482,  -14740,   0,  -409
1932,   17,   3546,   4200,   3562,   3538,   3210,   30,   24,   32,   22120,   990,   1482,  -14738,   0,  -409
1932.1,   18,   3550,   4200,   3562,   3538,   3210,   29,   24,   32,   22129,   990,   1482,  -14736,   0,  -409
1932.2,   18,   3550,   4200,   3562,   3538,   3210,   29,   24,   32,   22149,   990,   1482,  -14733,   0,  -409
1932.3,   19,   3553,   4200,   3562,   3538,   3210,   31,   24,   32,   22119,   990,   1482,  -14732,   0,  -409
1932.4,   20,   3549,   4200,   3562,   3538,   3210,   30,   24,   32,   22132,   990,   1482,  -14729,   0,  -409
1932.5,   21,   3543,   4200,   3562,   3538,   3210,   29,   24,   32,   22133,   990,   1482,  -14726,   0,  -409
1932.6,   22,   3549,   4200,   3562,   3538,   3210,   30,   24,   32,   22142,   990,   1482,  -14725,   0,  -409
1932.7,   23,   3540,   4200,   3562,   3538,   3210,   30,   24,   32,   22110,   990,   1482,  -14722,   0,  -409
1932.8,   23,   3540,   4200,   3562,   3538,   3210,   30,   24,   32,   22136,   990,   1482,  -14720,   0,  -409
1932.9,   24,   3546,   4200,   3562,   3538,   3210,   30,   24,   32,   22123,   990,   1482,  -14718,   0,  -408
1933,   25,   3536,   4200,   3562,   3538,   3210,   30,   24,   32,   22151,   990,   1482,  -14716,   0,  -408
1933.1,   26,   3550,   4200,   3562,   3538,   3210,   30,   24,   32,   22168,   990,   1483,  -14713,   0,  -408
1933.2,   27,   3530,   4200,   3562,   3538,   3210,   30,   24,   32,   22141,   990,   1483,  -14712,   0,  -408
1933.3,   0,   3536,   4200,   3562,   3538,   3210,   30,   24,   32,   22144,   990,   1483,  -14709,   0,  -408
1933.4,   1,   3541,   4200,   3562,   3538,   3210,   29,   24,   32,   22138,   990,   1483,  -14706,   0,  -408
1933.5,   1,   3541,   4200,   3562,   3538,   3210,   29,   24,   32,   22145,   990,   1483,  -14705,   0,  -408
1933.6,   2,   3545,   4200,   3562,   3538,   3210,   31,   24,   32,   22136,   990,   1483,  -14702,   0,  -408
1933.7,   3,   3542,   4200,   3562,   3538,   3210,   30,   24,   32,   22158,   990,   1483,  -14700,   0,  -408
1933.8,   4,   3545,   4200,   3562,   3538,   3210,   29,   24,   32,   22133,   990,   1483,  -14698,   0,  -408
1933.9,   5,   3544,   4200,   3562,   3538,   3210,   30,   24,   32,   22148,   990,   1483,  -14696,   0,  -408
1934,   6,   3548,   4200,   3562,   3538,   3210,   29,   24,   32,   22129,   990,   1483,  -14693,   0,  -408
1934.1,   6,   3548,   4200,   3562,   3538,   3210,   29,   24,   32,   22136,   990,   1483,  -14692,   0,  -408
1934.2,   7,   3537,   4200,   3562,   3538,   3210,   29,   24,   32,   22126,   990,   1483,  -14689,   0,  -408
1934.3,   8,   3544,   4200,   3562,   3538,   3210,   29,   24,   32,   22133,   990,   1483,  -14686,   0,  -408
1934.4,   9,   3551,   4200,   3562,   3538,   3210,   29,   24,   32,   22144,   990,   1483,  -14685,   0,  -408
1934.5,   10,   3547,   4200,   3562,   3538,   3210,   29,   24,   32,   22125,   990,   1483,  -14682,   0,  -408
1934.6,   10,   3547,   4200,   3562,   3538,   3210,   29,   24,   32,   22129,   990,   1483,  -14680,   0,  -408
1934.7,   11,   3549,   4200,   3562,   3538,   3210,   30,   24,   32,   22135,   990,   1483,  -14678,   0,  -408
1934.8,   12,   3559,   4200,   3562,   3538,   3210,   29,   24,   32,   22157,   990,   1484,  -14676,   0,  -408
1934.9,   13,   3555,   4200,   3562,   3538,   3210,   29,   24,   32,   22146,   990,   1484,  -14673,   0,  -408
1935,   14,   3559,   4200,   3562,   3538,   3210,   30,   24,   32,   22140,   990,   1484,  -14672,   0,  -408
1935.1,   15,   3543,   4200,   3562,   3538,   3210,   29,   24,   32,   22137,   990,   1484,  -14669,   0,  -408
1935.2,   15,   3543,   4200,   3562,   3538,   3210,   29,   24,   32,   22151,   990,   1484,  -14666,   0,  -408
1935.3,   16,   3559,   4200,   3562,   3538,   3210,   30,   24,   32,   22121,   990,   1484,  -14665,   0,  -408
1935.4,   17,   3546,   4200,   3562,   3538,   3210,   30,   24,   32,   22130,   990,   1484,  -14662,   0,  -408
1935.5,   18,   3550,   4200,   3562,   3538,   3210,   30,   24,   32,   22128,   990,   1484,  -14660,   0,  -408
1935.6,   19,   3553,   4200,   3562,   3538,   3210,   30,   24,   32,   22151,   990,   1484,  -14658,   0,  -408
1935.7,   20,   3549,   4200,   3562,   3538,   3210,   30,   24,   32,   22136,   990,   1484,  -14656,   0,  -408
1935.8,   20,   3549,   4200,   3562,   3538,   3210,   30,   24,   32,   22134,   990,   1484,  -14653,   0,  -408
1935.9,   21,   3542,   4200,   3562,   3538,   3209,   30,   24,   32,   22147,   990,   1484,  -14652,   0,  -407
1936,   22,   3549,   4200,   3562,   3538,   3209,   31,   24,   32,   22147,   990,   1484,  -14649,   0,  -407
1936.1,   23,   3539,   4200,   3562,   3538,   3209,   29,   24,   32,   22119,   990,   1484,  -14646,   0,  -407
1936.2,   24,   3546,   4200,   3562,   3538,   3209,   30,   24,   32,   22128,   990,   1484,  -14645,   0,  -407
1936.3,   25,   3537,   4200,   3562,   3538,   3209,   29,   24,   32,   22145,   990,   1484,  -14642,   0,  -407
1936.4,   25,   3537,   4200,   3562,   3538,   3209,   29,   24,   32,   22131,   990,   1485,  -14640,   0,  -407
1936.5,   26,   3550,   4200,   3562,   3538,   3209,   31,   24,   32,   22120,   990,   1485,  -14638,   0,  -407
1936.6,   27,   3529,   4200,   3562,   3538,   3209,   30,   24,   32,   22139,   990,   1485,  -14636,   0,  -407
1936.7,   0,   3535,   4200,   3562,   3538,   3209,   30,   24,   32,   22134,   990,   1485,  -14633,   0,  -407
1936.8,   1,   3541,   4200,   3562,   3538,   3209,   30,   24,   32,   22136,   990,   1485,  -14632,   0,  -407
1936.9,   2,   3545,   4200,   3562,   3538,   3210,   30,   24,   32,   22154,   990,   1485,  -14629,   0,  -407
1937,   2,   3545,   4200,   3562,   3538,   3210,   30,   24,   32,   22133,   990,   1485,  -14626,   0,  -407
1937.1,   3,   3541,   4200,   3562,   3538,   3210,   30,   24,   32,   22147,   990,   1485,  -14625,   0,  -407
1937.2,   4,   3544,   4200,   3562,   3538,   3210,   30,   24,   32,   22139,   990,   1485,  -14622,   0,  -407
1937.3,   5,   3543,   4200,   3562,   3538,   3210,   31,   24,   32,   22162,   990,   1485,  -14620,   0,  -407
1937.4,   6,   3548,   4200,   3562,   3538,   3210,   29,   24,   32,   22149,   990,   1485,  -14618,   0,  -407
1937.5,   7,   3537,   4200,   3562,   3538,   3210,   29,   24,   32,   22135,   990,   1485,  -14616,   0,  -407
1937.6,   7,   3537,   4200,   3562,   3538,   3210,   29,   24,   32,   22155,   990,   1485,  -14613,   0,  -407
1937.7,   8,   3544,   4200,   3562,   3538,   3210,   30,   24,   32,   22146,   990,   1485,  -14612,   0,  -407
1937.8,   9,   3550,   4200,   3562,   3538,   3210,   30,   24,   32,   22147,   990,   1485,  -14609,   0,  -407
1937.9,   10,   3547,   4200,   3562,   3538,   3210,   30,   24,   32,   22132,   990,   1485,  -14606,   0,  -406
1938,   11,   3548,   4200,   3562,   3538,   3210,   29,   24,   32,   22127,   990,   1485,  -14605,   0,  -406
1938.1,   12,   3559,   4200,   3562,   3538,   3210,   30,   24,   32,   22120,   990,   1486,  -14602,   0,  -406
1938.2,   13,   3554,   4200,   3562,   3538,   3210,   30,   24,   32,   22131,   990,   1486,  -14600,   0,  -406
1938.3,   13,   3554,   4200,   3562,   3538,   3210,   30,   24,   32,   22138,   990,   1486,  -14598,   0,  -406
1938.4,   14,   3559,   4200,   3562,   3538,   3210,   30,   24,   32,   22113,   990,   1486,  -14596,   0,  -406
1938.5,   15,   3543,   4200,   3562,   3538,   3210,   30,   24,   32,   22125,   990,   1486,  -14593,   0,  -406
1938.6,   16,   3559,   4200,   3562,   3538,   3210,   30,   24,   32,   22152,   990,   1486,  -14592,   0,  -406
1938.7,   17,   3546,   4200,   3562,   3538,   3210,   30,   24,   32,   22124,   990,   1486,  -14589,   0,  -406
1938.8,   18,   3550,   4200,   3562,   3538,   3210,   30,   24,   32,   22111,   990,   1486,  -14586,   0,  -406
1938.9,   18,   3550,   4200,   3562,   3538,   3210,   30,   24,   32,   22138,   990,   1486,  -14585,   0,  -405
1939,   19,   3553,   4200,   3562,   3538,   3210,   30,   24,   32,   22117,   990,   1486,  -14582,   0,  -405
1939.1,   20,   3549,   4200,   3562,   3538,   3210,   31,   24,   32,   22119,   990,   1486,  -14580,   0,  -405
1939.2,   21,   3542,   4200,   3562,   3538,   3210,   30,   24,   32,   22132,   990,   1486,  -14578,   0,  -405
1939.3,   22,   3548,   4200,   3562,   3538,   3210,   30,   24,   32,   22152,   990,   1486,  -14576,   0,  -405
1939.4,   23,   3539,   4200,   3562,   3538,   3210,   29,   24,   32,   22140,   990,   1486,  -14573,   0,  -405
1939.5,   23,   3539,   4200,   3562,   3538,   3210,   29,   24,   32,   22132,   990,   1486,  -14572,   0,  -405
1939.6,   24,   3545,   4200,   3562,   3538,   3210,   30,   24,   32,   22149,   990,   1486,  -14569,   0,  -405
1939.7,   25,   3536,   4200,   3562,   3538,   3210,   30,   24,   32,   22141,   990,   1487,  -14566,   0,  -405
1939.8,   26,   3549,   4200,   3562,   3538,   3210,   30,   24,   32,   22112,   990,   1487,  -14565,   0,  -405
1939.9,   27,   3529,   4200,   3562,   3538,   3210,   30,   24,   32,   22139,   990,   1487,  -14562,   0,  -405
1940,   0,   3534,   4200,   3562,   3538,   3210,   30,   24,   32,   22147,   990,   1487,  -14560,   0,  -405
1940.1,   0,   3534,   4200,   3562,   3538,   3210,   30,   24,   32,   22154,   990,   1487,  -14558,   0,  -405
1940.2,   1,   3541,   4200,   3562,   3538,   3210,   30,   24,   32,   22151,   990,   1487,  -14556,   0,  -405
1940.3,   2,   3544,   4200,   3562,   3538,   3210,   30,   24,   32,   22160,   990,   1487,  -14553,   0,  -405
1940.4,   3,   3542,   4200,   3562,   3538,   3210,   29,   24,   32,   22144,   990,   1487,  -14552,   0,  -405
1940.5,   4,   3544,   4200,   3562,   3538,   3210,   29,   24,   32,   22130,   990,   1487,  -14549,   0,  -405
1940.6,   4,   3544,   4200,   3562,   3538,   3210,   29,   24,   32,   22149,   990,   1487,  -14546,   0,  -405
1940.7,   5,   3543,   4200,   3562,   3538,   3210,   30,   24,   32,   22154,   990,   1487,  -14545,   0,  -405
1940.8,   6,   3548,   4200,   3562,   3538,   3210,   30,   24,   32,   22139,   990,   1487,  -14542,   0,  -405
1940.9,   7,   3537,   4200,   3562,   3538,   3210,   30,   24,   32,   22155,   990,   1487,  -14540,   0,  -404
1941,   8,   3543,   4200,   3562,   3538,   3210,   30,   24,   32,   22163,   990,   1487,  -14538,   0,  -404
1941.1,   9,   3550,   4200,   3562,   3538,   3210,   28,   24,   32,   22133,   990,   1487,  -14536,   0,  -404
1941.2,   9,   3550,   4200,   3562,   3538,   3210,   28,   24,   32,   22132,   990,   1487,  -14533,   0,  -404
1941.3,   10,   3547,   4200,   3562,   3538,   3210,   30,   24,   32,   22131,   990,   1488,  -14532,   0,  -404
